"","author","title","word","n"
"23639","Twain, Mark","The American Claimant","batteries",1
"23640","Twain, Mark","The American Claimant","battering",1
"23641","Twain, Mark","The American Claimant","battery",3
"23642","Twain, Mark","The American Claimant","battle",1
"23643","Twain, Mark","The American Claimant","battles",1
"23644","Twain, Mark","The American Claimant","bawl",1
"23645","Twain, Mark","The American Claimant","baxter",2
"23646","Twain, Mark","The American Claimant","beaming",1
"23647","Twain, Mark","The American Claimant","beans",1
"23648","Twain, Mark","The American Claimant","bear",11
"23649","Twain, Mark","The American Claimant","beard",1
"23650","Twain, Mark","The American Claimant","bearer",1
"23651","Twain, Mark","The American Claimant","bearing",2
"23652","Twain, Mark","The American Claimant","bearings",6
"23653","Twain, Mark","The American Claimant","beat",3
"23654","Twain, Mark","The American Claimant","beats",2
"23655","Twain, Mark","The American Claimant","beautiful",8
"23656","Twain, Mark","The American Claimant","beauty",5
"23657","Twain, Mark","The American Claimant","becalmed",1
"23658","Twain, Mark","The American Claimant","beckoning",1
"23659","Twain, Mark","The American Claimant","beclouding",1
"23660","Twain, Mark","The American Claimant","bed",16
"23661","Twain, Mark","The American Claimant","beds",2
"23662","Twain, Mark","The American Claimant","bedside",1
"23663","Twain, Mark","The American Claimant","bedsteads",1
"23664","Twain, Mark","The American Claimant","bedtime",1
"23665","Twain, Mark","The American Claimant","beg",2
"23666","Twain, Mark","The American Claimant","begged",1
"23667","Twain, Mark","The American Claimant","begin",14
"23668","Twain, Mark","The American Claimant","beginning",7
"23669","Twain, Mark","The American Claimant","begins",3
"23670","Twain, Mark","The American Claimant","begun",1
"23671","Twain, Mark","The American Claimant","behaved",1
"23672","Twain, Mark","The American Claimant","behavior",1
"23673","Twain, Mark","The American Claimant","belief",1
"23674","Twain, Mark","The American Claimant","believed",3
"23675","Twain, Mark","The American Claimant","believes",1
"23676","Twain, Mark","The American Claimant","bell",8
"23677","Twain, Mark","The American Claimant","belle",4
"23678","Twain, Mark","The American Claimant","belong",7
"23679","Twain, Mark","The American Claimant","belonged",1
"23680","Twain, Mark","The American Claimant","belongs",3
"23681","Twain, Mark","The American Claimant","bending",1
"23682","Twain, Mark","The American Claimant","beneath",2
"23683","Twain, Mark","The American Claimant","beneficent",3
"23684","Twain, Mark","The American Claimant","beneficiaries",1
"23685","Twain, Mark","The American Claimant","benefit",1
"23686","Twain, Mark","The American Claimant","benevolent",1
"23687","Twain, Mark","The American Claimant","bent",3
"23688","Twain, Mark","The American Claimant","bereaved",1
"23689","Twain, Mark","The American Claimant","bereavement",3
"23690","Twain, Mark","The American Claimant","bereft",1
"23691","Twain, Mark","The American Claimant","beriah",3
"23692","Twain, Mark","The American Claimant","berkeley",31
"23693","Twain, Mark","The American Claimant","berkeley's",1
"23694","Twain, Mark","The American Claimant","berry",2
"23695","Twain, Mark","The American Claimant","bet",1
"23696","Twain, Mark","The American Claimant","betray",1
"23697","Twain, Mark","The American Claimant","betrayed",3
"23698","Twain, Mark","The American Claimant","bets",1
"23699","Twain, Mark","The American Claimant","betwixt",1
"23700","Twain, Mark","The American Claimant","bible",2
"23701","Twain, Mark","The American Claimant","biggest",2
"23702","Twain, Mark","The American Claimant","bigoted",1
"23703","Twain, Mark","The American Claimant","bilk",1
"23704","Twain, Mark","The American Claimant","bill",3
"23705","Twain, Mark","The American Claimant","billiard",1
"23706","Twain, Mark","The American Claimant","billion",2
"23707","Twain, Mark","The American Claimant","billions",7
"23708","Twain, Mark","The American Claimant","billows",1
"23709","Twain, Mark","The American Claimant","bills",3
"23710","Twain, Mark","The American Claimant","billy",2
"23711","Twain, Mark","The American Claimant","bindarra",1
"23712","Twain, Mark","The American Claimant","binders",2
"23713","Twain, Mark","The American Claimant","bird",2
"23714","Twain, Mark","The American Claimant","birth",7
"23715","Twain, Mark","The American Claimant","bit",3
"23716","Twain, Mark","The American Claimant","bite",1
"23717","Twain, Mark","The American Claimant","bitter",4
"23718","Twain, Mark","The American Claimant","black",8
"23719","Twain, Mark","The American Claimant","blackness",1
"23720","Twain, Mark","The American Claimant","blacksmith",4
"23721","Twain, Mark","The American Claimant","blades",1
"23722","Twain, Mark","The American Claimant","blame",7
"23723","Twain, Mark","The American Claimant","blamed",1
"23724","Twain, Mark","The American Claimant","bland",2
"23725","Twain, Mark","The American Claimant","blank",1
"23726","Twain, Mark","The American Claimant","blanket",3
"23727","Twain, Mark","The American Claimant","blasphemed",1
"23728","Twain, Mark","The American Claimant","blast",1
"23729","Twain, Mark","The American Claimant","blatherskites",2
"23730","Twain, Mark","The American Claimant","blazed",1
"23731","Twain, Mark","The American Claimant","blazes",1
"23732","Twain, Mark","The American Claimant","bleak",1
"23733","Twain, Mark","The American Claimant","bleasant",1
"23734","Twain, Mark","The American Claimant","bleased",1
"23735","Twain, Mark","The American Claimant","bleed",1
"23736","Twain, Mark","The American Claimant","bleeding",1
"23737","Twain, Mark","The American Claimant","blemishless",1
"23738","Twain, Mark","The American Claimant","bless",8
"23739","Twain, Mark","The American Claimant","blessed",3
"23740","Twain, Mark","The American Claimant","blessing",1
"23741","Twain, Mark","The American Claimant","blew",1
"23742","Twain, Mark","The American Claimant","blind",1
"23743","Twain, Mark","The American Claimant","blinded",2
"23744","Twain, Mark","The American Claimant","bliss",1
"23745","Twain, Mark","The American Claimant","blister",2
"23746","Twain, Mark","The American Claimant","blithely",2
"23747","Twain, Mark","The American Claimant","block",1
"23748","Twain, Mark","The American Claimant","blood",9
"23749","Twain, Mark","The American Claimant","blossom",1
"23750","Twain, Mark","The American Claimant","blotches",1
"23751","Twain, Mark","The American Claimant","blow",5
"23752","Twain, Mark","The American Claimant","blue",4
"23753","Twain, Mark","The American Claimant","blurt",1
"23754","Twain, Mark","The American Claimant","blush",3
"23755","Twain, Mark","The American Claimant","blushed",2
"23756","Twain, Mark","The American Claimant","blushing",1
"23757","Twain, Mark","The American Claimant","board",5
"23758","Twain, Mark","The American Claimant","boarder",4
"23759","Twain, Mark","The American Claimant","boarder's",1
"23760","Twain, Mark","The American Claimant","boarders",8
"23761","Twain, Mark","The American Claimant","boarding",13
"23762","Twain, Mark","The American Claimant","bodies",1
"23763","Twain, Mark","The American Claimant","bodily",1
"23764","Twain, Mark","The American Claimant","boding",1
"23765","Twain, Mark","The American Claimant","body",20
"23766","Twain, Mark","The American Claimant","bofe",1
"23767","Twain, Mark","The American Claimant","boiled",1
"23768","Twain, Mark","The American Claimant","boiling",1
"23769","Twain, Mark","The American Claimant","bold",3
"23770","Twain, Mark","The American Claimant","bolts",1
"23771","Twain, Mark","The American Claimant","bombshell",1
"23772","Twain, Mark","The American Claimant","bone",1
"23773","Twain, Mark","The American Claimant","boned",1
"23774","Twain, Mark","The American Claimant","bones",1
"23775","Twain, Mark","The American Claimant","book",19
"23776","Twain, Mark","The American Claimant","books",5
"23777","Twain, Mark","The American Claimant","boom",1
"23778","Twain, Mark","The American Claimant","booming",1
"23779","Twain, Mark","The American Claimant","boon",1
"23780","Twain, Mark","The American Claimant","boost",1
"23781","Twain, Mark","The American Claimant","boots",2
"23782","Twain, Mark","The American Claimant","border",2
"23783","Twain, Mark","The American Claimant","bordered",1
"23784","Twain, Mark","The American Claimant","borders",1
"23785","Twain, Mark","The American Claimant","bore",4
"23786","Twain, Mark","The American Claimant","born",14
"23787","Twain, Mark","The American Claimant","borne",2
"23788","Twain, Mark","The American Claimant","borrow",5
"23789","Twain, Mark","The American Claimant","borrowed",2
"23790","Twain, Mark","The American Claimant","bosom",2
"23791","Twain, Mark","The American Claimant","botch",2
"23792","Twain, Mark","The American Claimant","bother",1
"23793","Twain, Mark","The American Claimant","bothered",1
"23794","Twain, Mark","The American Claimant","bothering",1
"23795","Twain, Mark","The American Claimant","bothers",1
"23796","Twain, Mark","The American Claimant","bottle",3
"23797","Twain, Mark","The American Claimant","bottom",11
"23798","Twain, Mark","The American Claimant","boudoir",1
"23799","Twain, Mark","The American Claimant","bought",2
"23800","Twain, Mark","The American Claimant","bound",2
"23801","Twain, Mark","The American Claimant","boundary",1
"23802","Twain, Mark","The American Claimant","bouquet",1
"23803","Twain, Mark","The American Claimant","boutonniere",1
"23804","Twain, Mark","The American Claimant","bouts",1
"23805","Twain, Mark","The American Claimant","bow",2
"23806","Twain, Mark","The American Claimant","bowed",2
"23807","Twain, Mark","The American Claimant","bowing",1
"23808","Twain, Mark","The American Claimant","bowl",2
"23809","Twain, Mark","The American Claimant","box",3
"23810","Twain, Mark","The American Claimant","boxing",1
"23811","Twain, Mark","The American Claimant","boy",19
"23812","Twain, Mark","The American Claimant","boy's",1
"23813","Twain, Mark","The American Claimant","boyhood",1
"23814","Twain, Mark","The American Claimant","boys",13
"23815","Twain, Mark","The American Claimant","brady",18
"23816","Twain, Mark","The American Claimant","brady's",3
"23817","Twain, Mark","The American Claimant","brain",8
"23818","Twain, Mark","The American Claimant","brains",4
"23819","Twain, Mark","The American Claimant","brands",1
"23820","Twain, Mark","The American Claimant","brash",1
"23821","Twain, Mark","The American Claimant","brass",1
"23822","Twain, Mark","The American Claimant","brazen",2
"23823","Twain, Mark","The American Claimant","bread",17
"23824","Twain, Mark","The American Claimant","break",12
"23825","Twain, Mark","The American Claimant","breakfast",8
"23826","Twain, Mark","The American Claimant","breaking",6
"23827","Twain, Mark","The American Claimant","breaks",3
"23828","Twain, Mark","The American Claimant","breast",8
"23829","Twain, Mark","The American Claimant","breath",10
"23830","Twain, Mark","The American Claimant","breathe",1
"23831","Twain, Mark","The American Claimant","brecious",1
"23832","Twain, Mark","The American Claimant","bred",5
"23833","Twain, Mark","The American Claimant","breeches",1
"23834","Twain, Mark","The American Claimant","breed",3
"23835","Twain, Mark","The American Claimant","breeder",1
"23836","Twain, Mark","The American Claimant","breeding",1
"23837","Twain, Mark","The American Claimant","breeze",1
"23838","Twain, Mark","The American Claimant","breezy",4
"23839","Twain, Mark","The American Claimant","brick",3
"23840","Twain, Mark","The American Claimant","bride",1
"23841","Twain, Mark","The American Claimant","bridges",1
"23842","Twain, Mark","The American Claimant","bridle",1
"23843","Twain, Mark","The American Claimant","brigades",1
"23844","Twain, Mark","The American Claimant","bright",5
"23845","Twain, Mark","The American Claimant","brightening",1
"23846","Twain, Mark","The American Claimant","brilliant",2
"23847","Twain, Mark","The American Claimant","brilliantly",1
"23848","Twain, Mark","The American Claimant","brimstone",1
"23849","Twain, Mark","The American Claimant","bring",13
"23850","Twain, Mark","The American Claimant","bringing",5
"23851","Twain, Mark","The American Claimant","brings",1
"23852","Twain, Mark","The American Claimant","brisk",1
"23853","Twain, Mark","The American Claimant","briskly",2
"23854","Twain, Mark","The American Claimant","britain",1
"23855","Twain, Mark","The American Claimant","british",4
"23856","Twain, Mark","The American Claimant","briton's",1
"23857","Twain, Mark","The American Claimant","broad",3
"23858","Twain, Mark","The American Claimant","broke",12
"23859","Twain, Mark","The American Claimant","broken",5
"23860","Twain, Mark","The American Claimant","brood",1
"23861","Twain, Mark","The American Claimant","brooding",5
"23862","Twain, Mark","The American Claimant","brother",10
"23863","Twain, Mark","The American Claimant","brought",22
"23864","Twain, Mark","The American Claimant","browed",1
"23865","Twain, Mark","The American Claimant","brown",3
"23866","Twain, Mark","The American Claimant","brows",2
"23867","Twain, Mark","The American Claimant","brummagem",2
"23868","Twain, Mark","The American Claimant","brush",7
"23869","Twain, Mark","The American Claimant","brushed",2
"23870","Twain, Mark","The American Claimant","brushes",3
"23871","Twain, Mark","The American Claimant","brushing",1
"23872","Twain, Mark","The American Claimant","brutal",1
"23873","Twain, Mark","The American Claimant","buccaneers",1
"23874","Twain, Mark","The American Claimant","buccleugh",1
"23875","Twain, Mark","The American Claimant","buckle",1
"23876","Twain, Mark","The American Claimant","buffalo",1
"23877","Twain, Mark","The American Claimant","buffet",1
"23878","Twain, Mark","The American Claimant","build",1
"23879","Twain, Mark","The American Claimant","building",1
"23880","Twain, Mark","The American Claimant","buildings",1
"23881","Twain, Mark","The American Claimant","built",3
"23882","Twain, Mark","The American Claimant","bulk",1
"23883","Twain, Mark","The American Claimant","bull",2
"23884","Twain, Mark","The American Claimant","bulls",1
"23885","Twain, Mark","The American Claimant","bully",1
"23886","Twain, Mark","The American Claimant","bum",1
"23887","Twain, Mark","The American Claimant","bunch",1
"23888","Twain, Mark","The American Claimant","bunker",1
"23889","Twain, Mark","The American Claimant","buoyant",1
"23890","Twain, Mark","The American Claimant","burden",2
"23891","Twain, Mark","The American Claimant","burdens",1
"23892","Twain, Mark","The American Claimant","burglar",3
"23893","Twain, Mark","The American Claimant","burglar's",1
"23894","Twain, Mark","The American Claimant","burglars",1
"23895","Twain, Mark","The American Claimant","burglary",1
"23896","Twain, Mark","The American Claimant","buried",2
"23897","Twain, Mark","The American Claimant","burke",1
"23898","Twain, Mark","The American Claimant","burn",5
"23899","Twain, Mark","The American Claimant","burned",4
"23900","Twain, Mark","The American Claimant","burner",1
"23901","Twain, Mark","The American Claimant","burning",4
"23902","Twain, Mark","The American Claimant","burns",1
"23903","Twain, Mark","The American Claimant","burnt",9
"23904","Twain, Mark","The American Claimant","burst",3
"23905","Twain, Mark","The American Claimant","bursting",1
"23906","Twain, Mark","The American Claimant","bury",2
"23907","Twain, Mark","The American Claimant","bush",1
"23908","Twain, Mark","The American Claimant","bushels",1
"23909","Twain, Mark","The American Claimant","business",17
"23910","Twain, Mark","The American Claimant","bustled",1
"23911","Twain, Mark","The American Claimant","busy",3
"23912","Twain, Mark","The American Claimant","butcher",3
"23913","Twain, Mark","The American Claimant","butter",5
"23914","Twain, Mark","The American Claimant","button",6
"23915","Twain, Mark","The American Claimant","buttoned",1
"23916","Twain, Mark","The American Claimant","buttonhole",1
"23917","Twain, Mark","The American Claimant","buttons",1
"23918","Twain, Mark","The American Claimant","buy",8
"23919","Twain, Mark","The American Claimant","buys",1
"23920","Twain, Mark","The American Claimant","bye",6
"23921","Twain, Mark","The American Claimant","bygone",4
"23922","Twain, Mark","The American Claimant","cabbage",1
"23923","Twain, Mark","The American Claimant","cabinet",1
"23924","Twain, Mark","The American Claimant","cable",1
"23925","Twain, Mark","The American Claimant","cabled",1
"23926","Twain, Mark","The American Claimant","cablegram",29
"23927","Twain, Mark","The American Claimant","cablegrams",1
"23928","Twain, Mark","The American Claimant","cadaver",1
"23929","Twain, Mark","The American Claimant","calamitous",2
"23930","Twain, Mark","The American Claimant","calamity",2
"23931","Twain, Mark","The American Claimant","calculate",1
"23932","Twain, Mark","The American Claimant","calculated",6
"23933","Twain, Mark","The American Claimant","call",54
"23934","Twain, Mark","The American Claimant","called",24
"23935","Twain, Mark","The American Claimant","calling",6
"23936","Twain, Mark","The American Claimant","callings",1
"23937","Twain, Mark","The American Claimant","callousness",1
"23938","Twain, Mark","The American Claimant","calls",3
"23939","Twain, Mark","The American Claimant","calm",5
"23940","Twain, Mark","The American Claimant","calmer",1
"23941","Twain, Mark","The American Claimant","calmly",1
"23942","Twain, Mark","The American Claimant","calumnies",1
"23943","Twain, Mark","The American Claimant","calvin",1
"23944","Twain, Mark","The American Claimant","camp",2
"23945","Twain, Mark","The American Claimant","cancels",1
"23946","Twain, Mark","The American Claimant","candid",1
"23947","Twain, Mark","The American Claimant","candidly",1
"23948","Twain, Mark","The American Claimant","candles",1
"23949","Twain, Mark","The American Claimant","candor",1
"23950","Twain, Mark","The American Claimant","cannon",15
"23951","Twain, Mark","The American Claimant","cannon's",2
"23952","Twain, Mark","The American Claimant","canopy",1
"23953","Twain, Mark","The American Claimant","canvas",1
"23954","Twain, Mark","The American Claimant","canvases",1
"23955","Twain, Mark","The American Claimant","cap",4
"23956","Twain, Mark","The American Claimant","capable",3
"23957","Twain, Mark","The American Claimant","capablest",1
"23958","Twain, Mark","The American Claimant","capacity",3
"23959","Twain, Mark","The American Claimant","capital",1
"23960","Twain, Mark","The American Claimant","capitol",2
"23961","Twain, Mark","The American Claimant","capt",3
"23962","Twain, Mark","The American Claimant","captain",11
"23963","Twain, Mark","The American Claimant","captain's",1
"23964","Twain, Mark","The American Claimant","captivity",1
"23965","Twain, Mark","The American Claimant","car",5
"23966","Twain, Mark","The American Claimant","carat",1
"23967","Twain, Mark","The American Claimant","cardinal",1
"23968","Twain, Mark","The American Claimant","cards",1
"23969","Twain, Mark","The American Claimant","care",20
"23970","Twain, Mark","The American Claimant","cared",1
"23971","Twain, Mark","The American Claimant","career",1
"23972","Twain, Mark","The American Claimant","careful",3
"23973","Twain, Mark","The American Claimant","carefully",1
"23974","Twain, Mark","The American Claimant","careless",2
"23975","Twain, Mark","The American Claimant","carelessness",2
"23976","Twain, Mark","The American Claimant","cares",1
"23977","Twain, Mark","The American Claimant","caring",2
"23978","Twain, Mark","The American Claimant","carriage",2
"23979","Twain, Mark","The American Claimant","carried",6
"23980","Twain, Mark","The American Claimant","carries",2
"23981","Twain, Mark","The American Claimant","carry",3
"23982","Twain, Mark","The American Claimant","carrying",5
"23983","Twain, Mark","The American Claimant","carved",1
"23984","Twain, Mark","The American Claimant","cash",8
"23985","Twain, Mark","The American Claimant","cast",5
"23986","Twain, Mark","The American Claimant","caste",6
"23987","Twain, Mark","The American Claimant","castellated",1
"23988","Twain, Mark","The American Claimant","castes",2
"23989","Twain, Mark","The American Claimant","castle",5
"23990","Twain, Mark","The American Claimant","casual",2
"23991","Twain, Mark","The American Claimant","cat",9
"23992","Twain, Mark","The American Claimant","cataclysm",1
"23993","Twain, Mark","The American Claimant","cataclysms",1
"23994","Twain, Mark","The American Claimant","catch",9
"23995","Twain, Mark","The American Claimant","caterpillar",1
"23996","Twain, Mark","The American Claimant","catfight",2
"23997","Twain, Mark","The American Claimant","catholic",1
"23998","Twain, Mark","The American Claimant","cats",4
"23999","Twain, Mark","The American Claimant","cattle",2
"24000","Twain, Mark","The American Claimant","caught",11
"24001","Twain, Mark","The American Claimant","caulker",2
"24002","Twain, Mark","The American Claimant","caution",3
"24003","Twain, Mark","The American Claimant","cautious",2
"24004","Twain, Mark","The American Claimant","cease",3
"24005","Twain, Mark","The American Claimant","ceased",4
"24006","Twain, Mark","The American Claimant","ceiling",1
"24007","Twain, Mark","The American Claimant","celerity",2
"24008","Twain, Mark","The American Claimant","cellar",2
"24009","Twain, Mark","The American Claimant","cellars",1
"24010","Twain, Mark","The American Claimant","cemetery",1
"24011","Twain, Mark","The American Claimant","cent",4
"24012","Twain, Mark","The American Claimant","central",2
"24013","Twain, Mark","The American Claimant","centrally",1
"24014","Twain, Mark","The American Claimant","centre",5
"24015","Twain, Mark","The American Claimant","cents",3
"24016","Twain, Mark","The American Claimant","centuries",4
"24017","Twain, Mark","The American Claimant","century",7
"24018","Twain, Mark","The American Claimant","ceremonies",1
"24019","Twain, Mark","The American Claimant","ceremony",2
"24020","Twain, Mark","The American Claimant","certainty",2
"24021","Twain, Mark","The American Claimant","certificates",1
"24022","Twain, Mark","The American Claimant","ch",1
"24023","Twain, Mark","The American Claimant","chaffed",1
"24024","Twain, Mark","The American Claimant","chain",2
"24025","Twain, Mark","The American Claimant","chair",13
"24026","Twain, Mark","The American Claimant","chairmaker",1
"24027","Twain, Mark","The American Claimant","chairmaker's",1
"24028","Twain, Mark","The American Claimant","chairman",4
"24029","Twain, Mark","The American Claimant","chairs",1
"24030","Twain, Mark","The American Claimant","chalk",3
"24031","Twain, Mark","The American Claimant","chalked",1
"24032","Twain, Mark","The American Claimant","chalking",1
"24033","Twain, Mark","The American Claimant","challenges",1
"24034","Twain, Mark","The American Claimant","chamber",1
"24035","Twain, Mark","The American Claimant","chambermaid",1
"24036","Twain, Mark","The American Claimant","champion",1
"24037","Twain, Mark","The American Claimant","championship",1
"24038","Twain, Mark","The American Claimant","chance",35
"24039","Twain, Mark","The American Claimant","change",18
"24040","Twain, Mark","The American Claimant","changed",10
"24041","Twain, Mark","The American Claimant","changing",1
"24042","Twain, Mark","The American Claimant","chap",1
"24043","Twain, Mark","The American Claimant","chapter",50
"24044","Twain, Mark","The American Claimant","character",21
"24045","Twain, Mark","The American Claimant","characteristics",1
"24046","Twain, Mark","The American Claimant","characterless",1
"24047","Twain, Mark","The American Claimant","characters",2
"24048","Twain, Mark","The American Claimant","charge",1
"24049","Twain, Mark","The American Claimant","charged",2
"24050","Twain, Mark","The American Claimant","charity",5
"24051","Twain, Mark","The American Claimant","charlatans",1
"24052","Twain, Mark","The American Claimant","charles",1
"24053","Twain, Mark","The American Claimant","charm",2
"24054","Twain, Mark","The American Claimant","charmed",2
"24055","Twain, Mark","The American Claimant","chase",1
"24056","Twain, Mark","The American Claimant","chasing",1
"24057","Twain, Mark","The American Claimant","chastening",1
"24058","Twain, Mark","The American Claimant","chat",3
"24059","Twain, Mark","The American Claimant","chatter",1
"24060","Twain, Mark","The American Claimant","chattering",1
"24061","Twain, Mark","The American Claimant","chatting",1
"24062","Twain, Mark","The American Claimant","chatty",2
"24063","Twain, Mark","The American Claimant","cheap",6
"24064","Twain, Mark","The American Claimant","cheaper",1
"24065","Twain, Mark","The American Claimant","cheapest",1
"24066","Twain, Mark","The American Claimant","cheaply",1
"24067","Twain, Mark","The American Claimant","check",2
"24068","Twain, Mark","The American Claimant","checked",1
"24069","Twain, Mark","The American Claimant","checkered",1
"24070","Twain, Mark","The American Claimant","cheek",3
"24071","Twain, Mark","The American Claimant","cheeks",2
"24072","Twain, Mark","The American Claimant","cheer",1
"24073","Twain, Mark","The American Claimant","cheered",2
"24074","Twain, Mark","The American Claimant","cheerful",1
"24075","Twain, Mark","The American Claimant","cheerfully",2
"24076","Twain, Mark","The American Claimant","cheerfulness",1
"24077","Twain, Mark","The American Claimant","cheerily",1
"24078","Twain, Mark","The American Claimant","cheery",1
"24079","Twain, Mark","The American Claimant","chenius",1
"24080","Twain, Mark","The American Claimant","chentleman",1
"24081","Twain, Mark","The American Claimant","cherokee",14
"24082","Twain, Mark","The American Claimant","cherub",1
"24083","Twain, Mark","The American Claimant","chief",5
"24084","Twain, Mark","The American Claimant","child",17
"24085","Twain, Mark","The American Claimant","child's",1
"24086","Twain, Mark","The American Claimant","childless",1
"24087","Twain, Mark","The American Claimant","children",11
"24088","Twain, Mark","The American Claimant","chilly",1
"24089","Twain, Mark","The American Claimant","chiminy",1
"24090","Twain, Mark","The American Claimant","chimney",1
"24091","Twain, Mark","The American Claimant","chimneys",1
"24092","Twain, Mark","The American Claimant","chin",2
"24093","Twain, Mark","The American Claimant","china",2
"24094","Twain, Mark","The American Claimant","chip",1
"24095","Twain, Mark","The American Claimant","chipped",1
"24096","Twain, Mark","The American Claimant","choice",6
"24097","Twain, Mark","The American Claimant","choicest",1
"24098","Twain, Mark","The American Claimant","choked",2
"24099","Twain, Mark","The American Claimant","cholmondeley",4
"24100","Twain, Mark","The American Claimant","chooses",1
"24101","Twain, Mark","The American Claimant","chorge",1
"24102","Twain, Mark","The American Claimant","chose",1
"24103","Twain, Mark","The American Claimant","chosen",1
"24104","Twain, Mark","The American Claimant","christendom",1
"24105","Twain, Mark","The American Claimant","christian",2
"24106","Twain, Mark","The American Claimant","chromo",8
"24107","Twain, Mark","The American Claimant","chromos",4
"24108","Twain, Mark","The American Claimant","chuckle",2
"24109","Twain, Mark","The American Claimant","chum",1
"24110","Twain, Mark","The American Claimant","chumly",1
"24111","Twain, Mark","The American Claimant","chump's",1
"24112","Twain, Mark","The American Claimant","church",7
"24113","Twain, Mark","The American Claimant","churches",1
"24114","Twain, Mark","The American Claimant","churning",1
"24115","Twain, Mark","The American Claimant","cinderella",1
"24116","Twain, Mark","The American Claimant","circle",5
"24117","Twain, Mark","The American Claimant","circulation",1
"24118","Twain, Mark","The American Claimant","circumstance",3
"24119","Twain, Mark","The American Claimant","circumstances",11
"24120","Twain, Mark","The American Claimant","circumstantial",1
"24121","Twain, Mark","The American Claimant","circus",1
"24122","Twain, Mark","The American Claimant","cities",4
"24123","Twain, Mark","The American Claimant","citizen",3
"24124","Twain, Mark","The American Claimant","citizen's",1
"24125","Twain, Mark","The American Claimant","city",3
"24126","Twain, Mark","The American Claimant","civil",1
"24127","Twain, Mark","The American Claimant","civilization",3
"24128","Twain, Mark","The American Claimant","civilizations",2
"24129","Twain, Mark","The American Claimant","clah",2
"24130","Twain, Mark","The American Claimant","claim",11
"24131","Twain, Mark","The American Claimant","claimant",14
"24132","Twain, Mark","The American Claimant","claimant's",5
"24133","Twain, Mark","The American Claimant","claimantship",1
"24134","Twain, Mark","The American Claimant","claimed",2
"24135","Twain, Mark","The American Claimant","clairnant",1
"24136","Twain, Mark","The American Claimant","clammy",1
"24137","Twain, Mark","The American Claimant","clamor",2
"24138","Twain, Mark","The American Claimant","claps",1
"24139","Twain, Mark","The American Claimant","clash",1
"24140","Twain, Mark","The American Claimant","class",2
"24141","Twain, Mark","The American Claimant","clatter",4
"24142","Twain, Mark","The American Claimant","clattering",1
"24143","Twain, Mark","The American Claimant","clavier",1
"24144","Twain, Mark","The American Claimant","clay",1
"24145","Twain, Mark","The American Claimant","clean",9
"24146","Twain, Mark","The American Claimant","cleaned",1
"24147","Twain, Mark","The American Claimant","clearing",1
"24148","Twain, Mark","The American Claimant","clerk",2
"24149","Twain, Mark","The American Claimant","clerks",1
"24150","Twain, Mark","The American Claimant","clerkship",2
"24151","Twain, Mark","The American Claimant","clever",1
"24152","Twain, Mark","The American Claimant","clew",1
"24153","Twain, Mark","The American Claimant","climate",4
"24154","Twain, Mark","The American Claimant","climates",8
"24155","Twain, Mark","The American Claimant","climaxing",1
"24156","Twain, Mark","The American Claimant","climb",3
"24157","Twain, Mark","The American Claimant","climbing",3
"24158","Twain, Mark","The American Claimant","climes",1
"24159","Twain, Mark","The American Claimant","clincher",1
"24160","Twain, Mark","The American Claimant","clinton",1
"24161","Twain, Mark","The American Claimant","clive",1
"24162","Twain, Mark","The American Claimant","clock",1
"24163","Twain, Mark","The American Claimant","close",9
"24164","Twain, Mark","The American Claimant","closed",6
"24165","Twain, Mark","The American Claimant","closely",1
"24166","Twain, Mark","The American Claimant","closing",1
"24167","Twain, Mark","The American Claimant","cloth",1
"24168","Twain, Mark","The American Claimant","clothed",1
"24169","Twain, Mark","The American Claimant","clothes",24
"24170","Twain, Mark","The American Claimant","clothing",2
"24171","Twain, Mark","The American Claimant","cloud",2
"24172","Twain, Mark","The American Claimant","cloudlets",1
"24173","Twain, Mark","The American Claimant","clouds",7
"24174","Twain, Mark","The American Claimant","clover",5
"24175","Twain, Mark","The American Claimant","club",10
"24176","Twain, Mark","The American Claimant","clutter",1
"24177","Twain, Mark","The American Claimant","coachmen",1
"24178","Twain, Mark","The American Claimant","coal",2
"24179","Twain, Mark","The American Claimant","coarse",3
"24180","Twain, Mark","The American Claimant","coarsely",1
"24181","Twain, Mark","The American Claimant","coarsest",1
"24182","Twain, Mark","The American Claimant","coat",5
"24183","Twain, Mark","The American Claimant","coating",1
"24184","Twain, Mark","The American Claimant","coats",1
"24185","Twain, Mark","The American Claimant","cod",1
"24186","Twain, Mark","The American Claimant","coffee",4
"24187","Twain, Mark","The American Claimant","coffin",1
"24188","Twain, Mark","The American Claimant","cogitated",1
"24189","Twain, Mark","The American Claimant","coherent",1
"24190","Twain, Mark","The American Claimant","col",1
"24191","Twain, Mark","The American Claimant","cold",9
"24192","Twain, Mark","The American Claimant","coldness",1
"24193","Twain, Mark","The American Claimant","collaborations",1
"24194","Twain, Mark","The American Claimant","collaborative",1
"24195","Twain, Mark","The American Claimant","collar",1
"24196","Twain, Mark","The American Claimant","collars",1
"24197","Twain, Mark","The American Claimant","collect",4
"24198","Twain, Mark","The American Claimant","collected",1
"24199","Twain, Mark","The American Claimant","collection",6
"24200","Twain, Mark","The American Claimant","collector",1
"24201","Twain, Mark","The American Claimant","college",15
"24202","Twain, Mark","The American Claimant","colleges",1
"24203","Twain, Mark","The American Claimant","collegians",1
"24204","Twain, Mark","The American Claimant","colonel",83
